ReviewDate,NumberOfReviews
 12-14-2015,9
 11-15-2015,20
 01-02-2015,6
 01-02-2016,11
 06-24-2015,16
 02-08-2015,4
 02-08-2016,4
 06-02-2015,2
 02-11-2016,8
 11-17-2015,4
 05-22-2015,10
 04-25-2015,6
 10-28-2015,14
 10-28-2014,2
 09-21-2015,14
 12-10-2014,2
 12-10-2015,48
 11-27-2014,4
 08-03-2015,6
 11-27-2015,4
 05-15-2015,2
 11-30-2015,29
 01-09-2016,23
 12-07-2015,6
 01-06-2016,16
 07-29-2015,4
 07-01-2015,20
 10-31-2015,3
 10-18-2014,2
 07-04-2015,10
 10-18-2015,10
 04-13-2015,10
 06-19-2015,4
 07-16-2015,4
 12-17-2015,6
 12-20-2015,4
 12-20-2014,2
 05-10-2015,2
 05-25-2015,14
 06-22-2015,16
 03-03-2015,4
 11-10-2014,2
 11-10-2015,9
 11-05-2015,4
 12-19-2014,2
 07-14-2015,12
 10-13-2015,6
 01-24-2016,10
 02-06-2015,4
 02-06-2016,3
 12-22-2015,25
 08-26-2015,6
 11-07-2015,10
 12-22-2014,4
 08-31-2015,2
 06-04-2015,12
 05-27-2015,2
 03-21-2015,2
 01-14-2015,4
 01-14-2016,22
 08-01-2015,2
 11-25-2015,6
 11-25-2014,4
 08-08-2015,2
 01-04-2015,4
 02-26-2016,3
 09-13-2015,7
 09-13-2014,6
 01-04-2016,2
 08-11-2015,2
 05-20-2015,7
 12-02-2015,6
 05-07-2015,7
 10-23-2015,2
